# Proper motion data
# HIP	pmRA(mas/yr)	pmDE(mas/yr)
31284	-7.97	2.13
31285	-0.91	1.62
31286	-7.09	5.47
31287	-0.49	-3.44
31288	6.58	-38.55
31289	-26.86	-53.18
31290	4.80	0.60
31291	1.59	-25.34
31292	-328.90	273.00
31293	-297.80	285.40
31294	-1.23	-11.67
31295	-3.96	70.65
31296	2.11	20.62
31297	-0.70	6.90
31298	-0.24	8.19
31299	-15.53	98.95
31300	-400.13	794.86
31301	-14.50	16.40
31302	-4.68	-0.60
31303	-0.91	-1.03
31304	-10.90	-17.50
31305	-1.36	0.53
31306	-0.24	-1.65
31307	0.51	-27.22
31308	-22.79	-25.58
31309	3.44	-79.25
31310	9.25	-14.36
31311	-4.90	3.50
31312	1.36	1.48
31313	-16.60	-1.70
31314	-13.01	-58.90
31315	-8.59	18.58
31316	-6.50	-34.80
31317	13.12	-7.40
31318	-6.24	-14.62
31319	-2.70	-1.09
31320	9.16	9.43
31321	0.36	-2.30
31322	4.54	5.01
31323	-9.30	-36.50
31324	1.50	-2.50
31325	-1.30	-64.40
31326	-10.55	37.23
31327	0.29	-5.15
31328	0.90	-2.40
31329	-3.74	-0.82
31330	-2.80	-49.05
31331	-1.99	-0.71
31332	-119.10	275.10
31333	-18.60	51.40
31334	-7.40	4.10
31335	-5.07	10.66
31336	-3.32	-5.81
31337	-1.71	-2.43
31338	-3.97	-0.66
31339	-3.14	-1.93
31340	6.50	-7.20
31341	-22.85	47.54
31342	-7.11	-8.03
31343	2.42	-4.59
31344	-1.83	0.02
31345	13.80	3.80
31346	-0.60	-10.90
31347	-0.42	-21.75
31348	-7.40	0.87
31349	-3.55	-3.88
31350	-0.32	-14.45
31351	-2.53	-5.58
31352	2.12	6.57
31353	-15.20	-77.40
31354	-2.39	-4.26
31355	7.32	-6.20
31356	-27.40	-1.50
31357	46.81	-8.85
31358	181.12	-13.34
31359	3.00	5.78
31360	-6.60	5.48
31361	-4.20	1.40
31362	2.33	2.81
31363	19.97	-42.47
31364	-3.71	-5.15
31365	-0.70	-3.50
31366	-3.93	-2.24
31367	-7.48	-47.85
31368	4.96	-9.51
31369	-16.91	22.32
31370	0.36	-2.00
31371	-3.00	-0.40
31372	-6.84	-5.70
31373	1.10	0.30
31374	-9.30	31.40
31375	-5.60	-28.70
31376	-36.22	69.10
31377	-1.67	2.76
31378	-3.46	-6.10
31379	-1.42	-4.38
31380	-227.80	-109.71
31381	9.78	20.63
31382	-12.43	3.08
31383	-7.70	-5.06
31384	-4.28	7.21
31385	-16.59	-7.19
31386	-21.82	-13.43
31387	2.63	2.42
31388	9.71	-8.60
31389	1.31	-10.91
31390	-0.86	16.26
31391	-16.15	-7.47
31392	0.43	7.34
31393	-7.57	6.04
31394	-23.31	7.81
31395	1.24	-2.08
31396	-1.60	-5.90
31397	-14.49	-12.90
31398	-4.92	5.09
31399	-12.55	12.64
31400	71.65	-44.99
31401	-4.01	33.10
31402	-4.90	6.20
31403	-7.90	-9.70
31404	-0.92	-2.24
31405	0.10	4.23
31406	-1.72	-1.03
31407	-7.67	10.58
31408	4.50	13.30
31409	2.40	-3.60
31410	-30.90	9.40
31411	0.06	-0.34
31412	-1.68	-12.37
31413	-4.90	4.10
31414	-6.66	-11.94
31415	110.99	-154.22
31416	13.95	18.56
31417	-10.97	-7.75
31418	-18.71	39.41
31419	137.22	-47.64
31420	-9.17	4.39
31421	-7.95	-38.49
31422	-2.66	-0.18
31423	-3.08	-1.73
31424	-5.00	-19.50
31425	-15.65	148.95
31426	2.71	2.95
31427	-11.40	-23.25
31428	1.18	37.27
31429	1.95	-25.43
31430	-8.41	28.33
31431	16.50	17.00
31432	-9.45	-8.47
31433	-6.66	-40.28
31434	0.21	-13.92
31435	52.34	-140.94
31436	-3.21	4.72
31438	2.39	-9.52
31439	-2.82	-19.59
31440	12.06	16.81
31442	-14.43	-3.50
31443	-6.91	1.84
31444	-2.41	-3.75
31445	-3.37	-1.80
31446	-3.21	-1.49
31447	-1.09	-4.11
31448	0.65	-7.34
31449	32.65	-37.09
31450	-2.86	-15.35
31499	4.31	-2.37
31451	-67.30	-188.11
31452	-19.03	-72.15
31453	7.20	9.20
31454	-1.80	-30.50
31455	-1.71	1.76
31456	8.24	-11.24
31457	-11.70	12.10
31458	15.92	2.98
31459	8.44	-18.30
31460	-2.90	2.70
31461	-4.80	-18.90
31462	-1.18	1.00
31463	-2.99	4.76
31464	15.68	-142.39
31465	2.67	-19.36
31466	2.22	3.98
31467	-1.42	-4.39
31468	-2.08	37.19
31469	9.87	-20.73
31470	-6.93	2.78
31471	1.25	-23.84
31472	-11.35	-10.83
31473	-38.77	-61.33
31474	183.68	176.46
31475	28.79	-58.83
31476	27.81	-145.34
31477	-1.92	18.18
31478	-7.73	39.18
31479	8.02	-38.35
31480	115.10	-126.70
31481	4.55	-4.41
31482	-5.96	0.19
31483	-0.19	-50.49
31484	3.30	-13.87
31485	-4.31	-2.44
31486	2.70	-0.30
31487	-34.37	-13.71
31488	0.89	-2.34
31489	-8.11	-2.21
31490	3.99	-7.06
31491	0.40	-33.10
31492	-0.43	-3.15
31493	-1.69	-7.34
31494	-7.48	41.19
31495	4.07	21.36
31496	-1.50	3.20
31497	-3.60	3.10
31498	-2.09	2.64
31501	-13.83	-8.09
31502	-2.65	-3.03
31503	-5.57	-16.70
31504	-22.54	19.56
31505	1.02	-15.04
31506	2.90	-13.90
31507	73.38	-219.86
31508	-17.71	-13.30
31509	-53.20	-91.80
31510	-1.28	-0.84
31511	-13.31	-17.59
31512	4.76	41.49
31513	-1.80	2.20
31514	-5.70	-20.40
31515	2.80	-3.20
31516	1.20	1.90
31517	-1.47	-2.17
31518	-11.20	1.90
31519	14.42	-43.21
31520	-6.48	-22.86
31521	43.70	49.90
31522	-0.20	0.51
31523	-0.84	-6.20
31524	4.70	17.50
31548	8.74	-17.71
31525	16.20	-29.69
31526	-42.37	-59.23
31527	-23.08	-100.35
31528	-50.84	-160.81
31529	110.78	104.39
31530	-3.96	2.59
31531	-17.90	-6.60
31532	0.19	5.40
31533	-0.73	-27.04
31534	-4.92	5.09
31535	12.60	-80.67
31536	-1.63	-5.58
31537	0.60	-1.91
31538	41.70	-180.56
31539	-10.10	18.60
31540	21.38	-262.68
31541	-5.28	2.00
31542	-1.29	-1.68
31543	15.92	-27.15
31544	-5.62	-18.46
31545	-0.76	-5.80
31546	-39.43	-108.19
31547	-57.10	-90.80
31549	-15.90	19.30
31550	-8.11	-1.51
31551	-1.21	-0.87
31552	123.60	-197.96
31553	5.10	15.80
31554	5.40	9.10
31555	-203.00	50.70
31556	1.43	-1.30
31557	6.68	-21.84
31558	-7.71	1.87
31559	36.66	-23.38
31560	-8.80	21.90
31561	-2.13	6.53
31562	16.90	-15.50
31563	0.21	-6.21
31564	-13.10	18.10
31565	-2.42	-15.36
31566	-3.91	0.27
31567	-2.30	0.10
31568	7.30	-98.10
31569	47.07	62.31
31570	33.26	144.10
31571	2.30	11.84
31572	-26.03	24.23
31573	-6.92	9.18
31574	-11.55	-45.96
31575	-44.47	-244.62
31576	4.62	-22.58
31577	-3.10	-0.10
31578	20.13	5.39
31579	1.20	-21.50
31580	-13.50	0.20
31581	-43.10	-329.10
31582	-3.25	-6.28
31583	1.79	-13.80
31584	3.31	-33.25
31585	-16.51	-3.85
31586	-6.25	-5.57
31587	-4.97	-1.27
31588	-0.77	-2.45
31589	6.24	23.73
31590	4.12	18.11
31591	-3.54	-3.41
31592	62.58	-69.95
31593	-8.12	8.45
31594	1.96	5.69
31595	-2.11	-3.48
31596	-5.11	-9.08
31646	-2.69	0.33
31597	-60.73	-226.95
31598	-1.75	0.46
31599	-5.70	-27.20
31600	-4.37	7.70
31601	15.92	26.03
31602	-7.50	-10.07
31603	1.08	6.35
31604	-5.19	1.21
31605	0.80	-2.80
31606	8.00	-75.29
31607	15.56	-29.79
31608	1.38	-7.79
31609	50.47	-204.00
31610	-9.01	-2.18
31611	1.45	5.31
31612	-13.81	12.91
31613	4.93	1.89
31614	68.86	-60.23
31615	-5.55	4.64
31616	-0.40	-3.70
31617	-4.50	47.00
31618	22.18	-38.89
31619	-10.30	-49.94
31620	-3.42	11.36
31621	-7.00	-23.59
31622	-19.64	7.01
31623	351.74	-54.09
31624	-2.45	-2.89
31625	-6.30	3.80
31626	9.40	-35.34
31627	2.02	19.94
31628	-2.23	0.17
31629	-6.44	-2.79
31630	-8.09	-20.19
31631	10.99	-20.94
31632	-3.48	-2.92
31633	-9.09	13.95
31634	173.10	11.00
31635	-765.40	338.10
31636	-5.08	0.04
31637	-6.80	11.40
31638	1.71	6.21
31639	-71.53	-142.80
31640	10.92	-2.99
31641	5.91	-6.90
31642	-7.05	8.70
31643	1.97	-8.76
31644	-8.90	18.90
31645	2.80	5.54
31647	-5.82	9.07
31648	-132.75	164.21
31649	-4.89	2.39
31650	-4.90	5.10
31651	2.40	-13.00
31652	16.79	-22.69
31653	-6.00	9.60
31654	-2.06	-3.12
31655	-59.10	-81.20
31656	-8.24	-3.40
31657	-6.92	-32.35
31658	2.48	0.44
31659	-0.48	-0.28
31660	-74.64	-284.97
31661	6.70	27.30
31662	-39.27	-31.69
31663	3.45	-12.80
31664	-7.18	0.53
31665	-11.88	9.45
31666	-16.80	-41.70
31667	2.25	-15.20
31668	-6.57	-5.86
31669	0.20	-6.63
31670	-2.71	5.81
31671	-34.01	-353.52
31672	-39.83	-48.90
31673	-13.56	5.31
31674	10.11	-124.78
31675	1.50	-7.86
31676	-207.80	-274.90
31677	5.97	-10.31
31678	-10.38	22.18
31679	1.85	5.86
31680	2.11	-8.08
31681	13.81	-54.96
31682	7.54	2.96
31683	-0.73	-26.64
31684	-11.31	-2.85
31685	-0.44	-4.07
31686	-4.60	-4.51
31687	-10.70	-46.30
31688	108.08	64.68
31689	48.73	1.50
31690	-21.63	-67.28
31691	-5.45	-5.52
31692	-149.01	298.78
31693	6.71	-20.63
31694	-10.26	-8.79
31695	0.79	-2.57
31696	0.40	0.10
31697	-0.30	1.15
31698	-2.22	-9.07
31699	-4.07	-10.45
31700	-7.36	-8.71
31701	-3.31	2.46
31702	-4.50	-59.50
31703	-169.42	2.85
31704	0.90	-1.00
31705	-3.30	-0.90
31706	-4.37	-5.46
31707	-3.03	1.64
31708	-6.14	-30.00
31709	-4.61	2.60
31710	47.63	-77.84
31711	-26.00	72.40
31712	-35.35	-3.89
31713	-23.88	4.81
31714	-0.98	-2.57
31715	-1.39	-4.62
31716	-0.52	-1.06
31717	-9.75	-2.29
31718	1.87	-11.93
31719	11.59	-0.32
31720	-26.48	22.42
31721	0.36	-21.00
31722	10.99	8.18
31723	0.91	-27.89
31724	-0.74	-1.49
31725	-0.95	-3.09
31726	-0.14	-2.23
31727	0.51	-19.22
31728	9.21	-15.05
31729	-17.90	1.10
31730	0.00	-38.50
31731	-20.54	-15.96
31732	94.45	-194.36
31733	-14.98	6.32
31734	-80.69	-13.83
31735	-18.32	-14.19
31736	-2.25	-8.01
31737	-16.90	-16.80
31738	-5.38	27.12
31739	-2.49	-0.75
31740	130.40	-257.10
31741	-9.18	16.27
31742	-6.63	40.59
31743	-8.34	-3.00
31744	-4.84	-5.25
31745	4.37	51.93
31746	-6.04	27.79
31747	29.52	-207.00
31748	-3.07	-4.63
31749	-2.36	0.85
31750	-4.90	19.51
31751	-15.89	-67.05
31752	-10.40	-30.80
31753	-10.95	-17.93
31754	-23.89	-49.94
31755	-4.61	-8.47
31756	5.35	-16.69
31757	-4.55	8.19
31758	-7.85	-24.93
31759	-2.90	-11.10
31760	5.53	14.23
31761	45.04	192.99
31762	-1.79	25.04
31763	5.10	-23.70
31764	-3.07	9.57
31814	7.24	-7.41
31765	4.50	21.90
31766	-0.70	-2.50
31767	-13.41	13.03
31768	-3.31	9.81
31769	-1.63	9.37
31770	-8.19	-13.27
31771	-22.50	-107.80
31772	1.75	60.61
31773	13.45	-24.49
31774	2.13	-3.89
31775	-2.70	7.13
31776	-6.20	-4.50
31777	2.48	21.23
31778	-7.96	11.00
31779	-9.23	-4.79
31780	-5.08	-5.85
31781	1.30	11.20
31782	-5.00	-26.60
31783	-35.80	-108.50
31784	0.90	8.13
31785	5.87	-5.99
31786	-5.00	7.14
31787	-3.64	0.12
31788	-1.83	17.28
31789	-8.35	-11.56
31790	-3.41	-0.40
31791	47.04	-126.90
31792	-1.22	-4.45
31793	-3.12	-4.22
31794	-7.20	10.00
31795	-0.60	-4.50
31796	-56.30	-16.00
31797	-5.82	-12.05
31798	25.24	118.64
31799	-8.81	0.05
31800	23.20	10.10
31801	-21.10	38.30
31802	-19.42	-49.90
31803	2.30	12.30
31804	-7.38	20.53
31805	-4.80	1.40
31806	-13.66	-15.99
31807	-0.46	-18.01
31808	-3.50	-0.45
31809	-22.60	9.10
31810	-5.99	-3.00
31811	2.03	-0.94
31812	-14.63	-4.69
31813	13.77	-24.32
31815	-8.45	12.11
31816	-19.03	2.83
31817	2.00	-9.82
31818	3.62	-28.20
31819	-4.30	-25.40
31820	0.51	12.13
31821	-38.00	24.60
31822	1.66	-2.51
31823	-2.37	0.90
31824	-1.80	3.70
31826	-2.94	3.22
31827	4.85	-6.57
31828	-2.69	-28.80
31829	-2.12	-2.13
31830	-5.40	-40.40
31831	18.70	118.83
31832	0.60	-54.50
31833	104.80	288.70
31834	-1.99	-7.04
31835	-0.14	-36.96
31836	46.03	7.08
31837	-6.75	36.25
31838	0.71	-12.04
31839	-6.86	-0.66
31840	4.77	1.12
31841	2.77	-7.54
31842	-2.34	1.53
31843	-0.80	4.50
31844	-5.77	2.10
31845	-181.64	35.71
31846	1.55	-12.33
31847	-8.16	-1.65
31848	1.05	-8.62
31849	-30.40	-62.39
31850	19.10	91.70
31851	1.34	4.34
31852	-7.30	-9.30
31853	-7.00	-1.40
31854	0.39	-1.05
31855	3.19	-4.95
31856	-32.12	-6.18
31857	-0.15	-2.65
31858	-12.60	66.64
31859	5.20	-8.30
31860	1.11	-3.92
31861	-2.57	19.09
31862	-393.79	12.46
31863	-2.04	-14.87
31864	10.96	-21.79
31866	0.40	15.71
31867	-9.90	4.20
31868	-12.26	-3.31
31870	-7.09	-191.52
31871	16.92	-6.28
31872	-2.50	-37.00
31873	-4.75	-3.34
31874	4.60	-3.40
31875	-10.46	9.05
31876	-15.04	-14.40
31877	-11.92	-39.32
31878	-27.48	74.65
31879	33.95	-24.85
31880	-1.74	-3.88
31881	-4.97	0.50
31882	-6.41	4.35
31883	-7.74	-7.01
31884	3.23	5.92
31885	-17.08	-2.33
31886	59.40	-35.06
31887	-0.18	-3.75
31888	2.40	3.54
31889	22.10	4.09
31890	-9.91	3.13
31891	-8.70	-12.10
31892	-4.40	7.40
31893	-5.23	-3.77
31894	1.87	0.29
31895	25.50	30.44
31896	-9.59	-73.07
31897	-4.95	52.79
31898	-0.37	-7.32
31899	-9.65	-10.56
31900	-1.23	-3.50
31901	-3.41	2.69
31902	1.42	6.79
31903	11.09	-18.25
31904	-44.25	-6.67
31905	1.03	0.15
31906	2.70	4.90
31907	-26.41	-5.90
31908	4.53	-1.48
31909	-0.10	-2.80
31910	-51.90	-6.40
31911	-4.88	-2.72
31912	2.60	-4.48
31913	1.60	-6.80
31914	0.80	-21.70
31915	-0.08	-1.13
31964	-43.84	-96.17
31916	18.26	-18.64
31917	-1.88	-1.22
31918	2.02	6.49
31919	-3.38	4.55
31920	0.47	4.28
31921	-5.40	0.70
31922	-2.94	15.87
31923	-3.83	0.72
31924	-11.75	2.65
31925	12.88	12.01
31926	-15.88	-26.73
31927	-8.38	-0.27
31928	-33.90	-4.60
31929	-6.66	10.03
31930	-2.57	-0.86
31931	-65.51	282.39
31932	-8.10	5.60
31933	-0.68	-18.35
31934	-0.96	-12.60
31935	-4.50	1.50
31936	-6.61	19.34
31937	-9.31	38.78
31938	221.59	20.01
31939	-0.93	-3.60
31940	14.38	-5.56
31941	8.70	-26.20
31942	-39.50	-13.80
31943	-19.36	-24.23
31944	-28.15	16.87
31945	-3.10	-0.12
31946	4.80	10.62
31947	-4.27	-34.42
31948	-8.91	41.78
31949	27.30	-30.10
31950	26.67	-61.02
31951	-2.13	-3.08
31952	-3.61	1.80
31953	-22.30	-13.20
31954	-12.50	4.03
31955	-1.63	-4.54
31956	-45.40	16.50
31957	27.34	-132.04
31958	8.96	10.33
31959	-2.73	5.28
31960	-5.07	-11.89
31961	2.36	-22.74
31962	-3.13	8.86
31963	3.11	-3.93
31965	-0.05	-291.96
31966	2.29	-13.62
31967	11.70	-29.10
31968	108.78	-62.68
31969	-1.54	-6.59
31970	1.16	2.95
31971	18.70	34.80
31972	19.34	-33.62
31973	-21.70	-8.90
31974	6.29	-3.48
31975	1.57	-3.79
31976	-1.07	-0.98
31977	21.05	-40.25
31978	-9.60	-3.30
31979	8.05	-15.84
31980	-10.40	0.85
31981	4.12	3.61
31982	25.68	-13.38
31983	2.48	-20.94
31984	-21.01	3.09
31985	-1.78	3.24
31986	-3.43	2.62
31987	-3.10	3.80
31988	-5.47	-12.15
31989	0.80	7.50
31990	-30.66	149.28
31991	-12.24	-4.68
31992	-6.70	-8.40
31993	-14.21	9.83
31994	-1.20	2.80
31995	7.05	7.41
31996	-6.40	-18.30
31997	2.09	-11.52
31998	2.80	4.81
32001	-78.29	-207.49
32002	23.73	-61.00
32003	-8.59	-10.38
32004	-5.64	-3.92
32005	-1.24	0.22
32006	-8.85	-38.18
32007	-5.00	8.60
32008	2.61	-1.90
32009	178.63	-182.99
32010	206.28	-277.04
32011	24.66	-20.25
32012	4.64	8.19
32013	-2.03	-3.93
32014	4.48	-28.82
32015	42.23	-151.31
32016	3.46	6.06
32017	-13.92	-20.68
32018	-0.62	-20.20
32019	0.30	-1.90
32020	-4.28	-3.25
32021	-2.49	-3.77
32022	-3.90	3.60
32023	-9.47	7.18
32024	66.00	-135.09
32025	1.88	-6.88
32026	2.86	-20.32
32027	-7.50	-2.20
32028	8.55	11.34
32029	3.40	-12.20
32030	-1.30	-5.20
32031	-4.62	6.30
32032	-25.84	-9.68
32033	-6.46	0.53
32034	-2.57	-0.79
32035	-10.30	-65.20
32036	-8.92	2.85
32037	59.60	-30.69
32038	-17.08	71.08
32039	3.32	3.41
32040	-14.70	-27.00
32041	10.91	33.29
32042	2.44	6.49
32043	203.20	9.60
32044	-13.69	-2.79
32045	4.59	-3.34
32046	0.68	-1.62
32047	-4.91	17.45
32048	1.88	-13.93
32049	0.90	-18.10
32050	1.70	1.50
32051	1.42	-1.66
32052	-19.88	-15.76
32053	-2.96	-3.03
32054	2.11	26.42
32055	7.23	-23.90
32056	-4.25	0.52
32057	-4.03	-13.13
32058	6.55	3.59
32059	-14.21	3.53
32060	-1.99	17.39
32061	-23.30	-24.70
32062	-1.08	-1.02
32087	-8.81	1.30
32063	-7.44	-26.27
32064	32.72	-45.17
32065	-6.80	-51.40
32066	-9.63	-27.60
32067	0.89	2.60
32068	-1.08	91.81
32069	-4.60	16.30
32070	25.57	33.81
32071	41.51	-87.76
32072	-10.20	-16.10
32073	-15.89	14.74
32074	-5.73	7.84
32075	29.40	16.50
32076	-172.49	-129.54
32077	-0.17	-19.24
32078	-1.24	2.89
32079	-4.30	18.30
32080	-5.04	-0.91
32081	12.97	49.37
32082	-6.70	11.19
32083	1.56	-4.05
32084	-1.10	1.30
32085	-2.17	3.59
32086	-6.73	-13.87
32088	-1.69	2.65
32089	-16.69	3.75
32090	49.57	11.38
32091	-19.30	2.70
32092	-15.58	-37.41
32093	12.70	-13.90
32094	4.95	-7.57
32095	-8.20	8.49
32096	-4.58	16.27
32097	-8.32	4.01
32098	-5.44	2.35
32099	19.90	-28.30
32100	-0.49	-5.08
32101	-3.19	3.58
32102	-10.82	-3.15
32103	-96.63	139.51
32104	8.70	-84.50
32105	5.21	-3.81
32106	-19.49	37.71
32107	-30.70	-8.40
32108	-4.55	11.83
32109	-10.33	-18.99
32110	-7.06	-4.24
32111	-57.40	40.90
32112	5.90	16.50
32113	0.13	-9.55
32114	-8.70	-63.50
32115	-2.39	-2.32
32116	9.02	-19.04
32117	-11.10	-25.60
32118	-10.71	8.79
32119	-0.25	-3.50
32120	2.86	-4.54
32121	17.00	-18.80
32122	-10.67	-23.91
32123	-5.23	-11.83
32124	-9.55	-10.95
32125	-18.27	-89.68
32126	-1.09	-14.26
32127	267.63	79.31
32128	9.49	15.78
32129	-5.20	-41.73
32130	-4.77	6.48
32131	15.29	11.45
32132	3.70	-20.10
32133	-8.48	6.68
32134	6.30	-0.30
32135	12.56	-97.40
32136	-12.66	7.25
32137	-0.60	0.30
32138	-6.30	-9.70
32139	-21.27	-25.57
32140	14.50	5.30
32141	-4.87	-0.94
32142	0.10	-2.10
32143	-6.46	-7.18
32144	-53.22	100.26
32145	-53.92	99.39
32146	-42.96	0.71
32147	-4.54	5.51
32148	-6.70	11.10
32149	-4.51	10.27
32150	1.22	-12.95
32151	-14.48	-2.48
32152	-1.70	-9.90
32153	1.44	4.19
32154	11.89	-16.28
32155	-129.31	100.88
32156	-9.00	1.80
32157	-0.52	-8.47
32158	-2.43	-2.42
32159	13.71	-73.59
32160	-23.55	-3.75
32161	39.43	-6.65
32162	-11.26	-10.77
32163	-4.85	-2.08
32164	3.52	-2.27
32165	-8.78	3.06
32166	-7.37	14.76
32167	-6.93	-14.30
32168	-42.67	-15.15
32169	-7.20	-9.53
32170	-4.39	-5.93
32171	-2.93	-22.75
32172	-1.05	5.15
32173	-45.27	-30.00
32174	-0.14	-10.71
32175	-1.95	1.99
32176	2.36	3.69
32177	8.96	-8.69
32178	-4.50	12.54
32179	-2.22	-2.16
32180	0.54	-0.44
32181	-3.70	-3.90
32182	0.35	-19.42
32183	-3.65	3.63
32184	-10.58	-15.71
32185	1.44	-12.93
32186	-37.40	4.40
32187	-3.21	3.74
32188	-7.90	5.90
32189	-12.95	51.67
32190	24.69	-23.04
32191	-10.00	-0.70
32192	-15.98	8.22
32193	-5.41	6.32
32194	9.08	-31.98
32195	-1.95	-19.98
32196	23.70	-24.00
32197	-2.03	-10.91
32198	-8.24	8.09
32199	-1.99	28.11
32200	-4.50	5.80
32201	-17.32	-31.82
32202	-2.72	-2.88
32203	-3.16	4.33
32204	45.82	-12.85
32205	-4.95	-10.81
32206	1.68	2.74
32207	4.45	-1.78
32208	-3.00	-10.40
32209	-9.50	-22.42
32210	-2.23	0.76
32211	38.42	-31.50
32212	-17.90	-5.60
32213	14.52	5.90
32214	-0.12	-3.13
32215	-1.63	3.57
32216	-9.97	1.02
32217	2.16	-5.28
32218	3.78	8.92
32219	-6.50	28.10
32220	-2.40	0.50
32221	-5.72	-4.24
32222	11.88	-98.25
32223	-17.91	18.50
32224	-0.28	-4.75
32225	12.34	-38.81
32226	-0.29	-1.93
32227	10.00	1.42
32228	-0.44	-7.34
32229	-2.93	-0.58
32230	0.47	9.16
32231	2.48	-29.03
32232	0.43	-0.84
32233	1.43	-2.77
32234	2.33	-16.59
32235	6.47	61.69
32236	-9.03	-22.84
32237	-24.30	-110.50
32238	-61.03	-6.44
32239	-4.58	12.64
32240	-6.83	10.23
32241	-14.80	-139.40
32242	-43.10	154.70
32243	-46.76	8.25
32244	2.67	9.40
32245	-0.15	-3.23
32246	-5.70	-11.80
32247	-2.20	-0.96
32248	10.80	1.40
32249	-3.40	-56.20
32250	1.59	-25.85
32251	-82.28	215.03
32252	0.60	-23.00
32253	-53.81	56.57
32254	-20.73	-22.83
32255	-24.64	-184.49
32256	-8.65	13.30
32257	3.05	-42.49
32258	-9.30	-13.33
32259	-4.34	0.13
32260	-1.09	-3.40
32261	36.10	-201.21
32262	32.67	-78.19
32263	4.87	-14.44
32264	25.47	-17.28
32265	-2.50	-5.24
32266	-7.14	-29.46
32267	-3.16	-18.27
32268	3.84	-0.15
32269	-14.60	6.60
32270	-204.40	17.10
32271	207.92	119.42
32272	-3.92	9.22
32273	-3.90	-14.20
32274	5.40	-17.50
32275	-25.30	-156.70
32276	-11.72	-21.34
32277	8.17	-44.84
32278	6.88	-11.21
32279	-7.70	-32.70
32280	-2.85	-57.49
32281	-29.85	-53.10
32282	-1.00	17.10
32283	-11.00	-19.80
32284	6.52	-19.55
32285	-1.80	-11.04
32286	1.23	-1.58
32287	6.55	-48.44
32288	-1.47	-1.75
32289	9.20	99.20
32290	-0.44	7.30
32291	6.36	-91.04
32292	-3.20	5.67
32293	-7.43	-49.38
32294	-3.58	3.94
32295	-8.05	-5.35
32296	13.47	-54.04
32297	-9.20	6.40
32298	-5.63	-6.38
32299	-14.02	-106.25
32300	0.22	-0.77
32301	5.08	0.17
32302	0.62	-1.00
32303	-19.23	-31.56
32304	-1.10	-23.58
32305	0.90	-4.07
32306	5.66	-21.93
32307	-52.07	56.68
32308	12.62	-166.43
32309	-7.64	7.81
32310	-5.26	0.44
32311	-8.39	-23.90
32312	-5.20	0.80
32313	-120.88	-550.54
32314	-5.65	11.38
32315	1.49	-16.54
32316	9.86	-3.48
32317	-14.83	5.97
32318	-3.90	0.50
32319	-14.51	-18.55
32320	-6.80	15.10
32321	-41.33	-14.61
32322	-5.91	293.77
32323	-2.78	7.70
32324	-6.64	2.13
32325	-21.65	1.37
32326	-37.36	-48.68
32327	1.14	-0.75
32328	7.94	62.97
32329	88.30	11.50
32330	-7.52	8.54
32331	1.22	-2.80
32332	-16.27	5.97
32333	-16.09	-0.98
32334	-3.94	10.14
32335	-3.29	3.62
32336	-11.21	4.01
32337	0.64	-11.66
32338	-1.49	-0.68
32339	-1.70	8.30
32341	3.86	-4.33
32342	-5.96	9.49
32343	-6.40	39.15
32344	14.52	-19.53
32345	-0.97	-2.42
32346	-3.78	-8.91
32347	-26.99	-3.65
32348	-7.09	5.16
32349	-546.01	-1223.07
32350	-14.93	-135.44
32351	-31.98	9.88
32352	0.60	-20.90
32353	-19.50	-13.50
32354	-2.06	4.78
32355	0.54	-2.06
32356	-6.30	9.51
32357	-10.33	2.66
32358	-14.39	-21.66
32359	-0.78	-1.44
32360	-3.45	3.45
32361	-25.45	0.37
32362	-115.66	-190.57
32363	0.72	-6.50
32364	82.52	-213.11
32365	-4.58	3.95
32366	-201.70	-309.40
32367	25.26	0.76
32368	-20.80	23.10
32369	0.46	-3.51
32370	0.00	-4.64
32371	-15.76	-3.26
32372	9.46	4.10
32373	5.90	-6.40
32374	-8.66	-5.36
32375	1.75	2.63
32376	40.65	-31.19
32377	0.10	4.90
32378	-38.60	-63.90
32379	-9.30	-33.30
32380	-5.27	8.98
32381	-4.35	-8.23
32382	143.48	-189.79
32383	-4.50	-6.40
32384	-1.45	-3.43
32385	8.50	12.40
32386	-10.47	2.21
32387	-12.02	-4.72
32388	3.80	-12.10
32389	-4.85	-1.60
32390	-4.29	-1.16
32391	6.69	10.79
32392	-4.11	15.87
32393	-4.37	-0.66
32394	2.95	-12.46
32395	76.84	-0.46
32396	18.11	-10.64
32397	-0.88	-1.60
32398	-5.70	-4.41
32399	-1.86	3.19
32400	-1.50	-4.00
32401	1.93	35.25
32402	-3.67	8.63
32403	-4.06	-4.15
32404	-2.15	-1.60
32405	-16.49	-1.27
32406	-3.04	-1.74
32407	-3.39	0.18
32408	-1.29	-5.07
32409	1.05	-1.16
32410	-4.97	-3.67
32411	-11.34	-17.48
32412	-6.09	-6.83
32413	0.83	-7.05
32414	164.80	-83.00
32415	166.26	-8.50
32416	13.50	-25.80
32417	-4.45	-1.11
32418	-8.18	7.95
32419	-18.17	-16.17
32420	-2.88	2.36
32421	15.63	7.62
32422	-3.52	-0.71
32423	-453.24	99.04
32424	-5.90	3.50
32425	-3.48	4.50
32426	-6.00	-1.90
32427	6.90	-15.29
32428	7.48	17.04
32429	-5.88	18.05
32430	-0.30	-2.60
32431	-10.71	45.22
32432	-12.82	-5.48
