116948	V0816 Cas	LB	6.50	0	6.63	Hp				
117514	V0818 Cas	BE	7.67	0	7.81	Hp				
117830	V0819 Cas	ACYG:	7.01	0	7.09	Hp				
181	V0822 Cas	SRB	6.75	0	6.84	Hp				
4907	V0966 Cas	BY	7.67	1	0.02	V		12.165		G5V
8362	V0987 Cas	BY	5.63	1	0.05	V		21.7		K0V
10531	V0989 Cas	BY	7.13	1	0.03	V		6.79		K2V
10618	V0990 Cas	*	7.03	1	0.02	V		7.48		K4II
5674	V1012 Cas	GDOR	7.68	1	0.06	B		0.5486		F1V
118077	V1022 Cas	EA	5.56	0	5.68	Hp	49040.829	12.1564	04	F1/6V+F3V
3179	α Cas	CST:	2.20	0	2.27	V				K0IIIa
746	β Cas	DSCTC	2.25	0	2.31	V	38991.876	0.10430	40	F2III-IV
6686	δ Cas	EA:	2.68	0	2.76	V	20161.	759.		A5V
3821	η Cas	RS:	3.58	0	3.63	Hp				
11569	ι Cas	ACV	4.45	0	4.53	V	37248.313	1.74050	35	B9p(Cr-Sr)
2599	κ Cas	ACYG	4.22	0	4.30	B				B1eaIa
3504	ο Cas	GCAS	4.50	0	4.62	V				B2-5eIV
3414	π Cas	ELL	5.00	0	5.02	Hp				
117863	ρ Cas	SRD	4.1	0	6.2	V		320.		F8pIa-K0pIa-0
69754	R Cen	M	5.3	0	11.8	V	41942.	546.2		M4e-M8IIe
66825	T Cen	SRA	5.5	0	9.0	V	43242.	90.44	47	K0:e-M4II:e
61286	U Cen	M	7.0	0	14.0	V	39941.	220.28	47	M3II:e-M5IIe
71116	V Cen	DCEP	6.43	0	7.21	V	40308.60	5.493839	26	F5Ib/II-G0
58107	W Cen	M	7.60	0	13.7	V	41786.	201.57	47	M3e-M8(III)e
57642	X Cen	M	7.0	0	13.8	V	41709.	315.1	41	M5e-M6.5e
69779	RR Cen	EW/KE:	7.27	0	7.68	V	24231.0981	0.60569029		A9/F0V
66466	RV Cen	M	7.0	0	10.8	V	40960.	446.0	56	N3e
66696	XX Cen	DCEP	7.30	0	8.31	V	40366.24	10.954348	49	F6-G4(F7/8II)
60502	XZ Cen	M	7.8	0	10.7	V	30136.	290.7		M5e
67566	V0381 Cen	CEP	7.32	0	8.01	V	36201.953	5.07878	28	F6-G7(F8Ib/II)
68178	V0412 Cen	LB	7.1	0	9.6	B				M3Iab/b-M7
56176	V0419 Cen	DCEPS	7.98	0	8.36	V	40760.28	5.50691	42	F7II-K0
65970	V0659 Cen	DCEP	6.45	0	6.71	V	40348.77	5.62180	43	F7Ib
69491	V0716 Cen	EB/KE	5.96	0	6.52	V	38524.4069	1.490096		B5V
71492	V0737 Cen	DCEP	7.5	0	8.0	p	28656.350	7.06585	39	G2Ib
66666	V0744 Cen	SRB	5.14	0	6.55	V		90.		M8III
69256	V0759 Cen	EW/KW	7.4	0	7.56	V	42196.0973	0.39395129		F9V
70300	V0761 Cen	SXARI	4.38	0	4.43	V	42807.75	8.8171		B2V-B8IIIp(He-Si
56518	V0763 Cen	SRB	5.55	0	5.80	V		60.		M3III
66645	V0765 Cen	LB:	6.28	1	0.08	V				M4
67261	V0766 Cen	SDOR:	6.17	0	7.50	V				G8Ia-0
67861	V0767 Cen	GCAS	5.86	0	6.26	V				B2IIIe
72432	V0768 Cen	SRB	5.93	0	6.15	V				M3
55863	V0771 Cen	SRC:	6.87	1	0.2	V				M2Ib-II
57057	V0772 Cen	LC:	7.80	0	8.36	V				M2Ibep+B
67809	V0774 Cen	GCAS	7.63	0	7.72	V				B3Vne
59229	V0788 Cen	EA/D	5.74	0	5.93	V	41370.496	4.966377	08	A2mA5-F2
63820	V0789 Cen	LB:	6.22	1	0.09	V				M3/4III
69618	V0795 Cen	GCAS	4.97	0	5.10	V				B4Vne
67457	V0806 Cen	SRB	4.16	0	4.26	V		12.		M5III
56050	V0808 Cen	ACYG	6.42	0	6.47	V				B2eaIa
56201	V0809 Cen	ACYG	6.31	0	6.36	V				A3eIa
57175	V0810 Cen	SRD	4.95	0	5.12	V		130.		F5-G0Ia-0+B1Iab
54360	V0815 Cen	ACV	5.14	1	0.03	V		2.433		A3p(Sr)
56709	V0816 Cen	DSCT:	7.996	0	8.02	V	43400.0009	0.00843060		F8p
59232	V0817 Cen	GCAS	5.47	0	5.58	V				B3eaIV
63204	V0823 Cen	ACV	6.7	1	0.00	V		2.84		A0p(Si-Cr)
64320	V0824 Cen	ACV	6.3	1	0.03	V		1.272		A0p(Si)
67036	V0827 Cen	ACV	6.46	1	0.02	V		2.605		A0p(Si)
68673	V0828 Cen	ACV	6.10	1	0.04	V		1.837		A0p(Si)
56851	V0829 Cen	RS	7.9	1	0.11	V				
64425	V0831 Cen	ELL:	4.49	0	4.66	V				
56759	V0837 Cen	DSCT	7.16	1	0.10	V				
67013	V0851 Cen	RS	7.78	0	7.88	V				
70904	V0853 Cen	DSCTC	6.97	1	0.02	V				
59173	V0863 Cen	BE:	4.38	0	4.43	b				
69174	V0869 Cen	*	5.92	1	0.09	V				
56769	V0871 Cen	EB	6.48	1	0.12	V				
69122	V0883 Cen	E	6.40	0	6.63	b				
56992	V0885 Cen	*	7.60	0	7.95	U				
54593	V0897 Cen	LB:	7.43	0	7.53	Hp				
54659	V0898 Cen	DCEPS:	7.93	0	8.21	Hp				
54814	V0900 Cen	E	6.95	0	6.99	Hp				
55283	V0903 Cen	SRC	7.57	0	7.83	Hp				
56353	V0908 Cen	SRB	7.80	0	7.95	Hp				
56435	V0909 Cen	SRB	7.73	0	7.86	Hp				
56556	V0910 Cen	LC	7.19	0	7.34	Hp				
56698	V0912 Cen	LB	6.81	0	6.98	Hp				
56702	V0913 Cen	LB	6.19	0	6.45	Hp				
56970	V0914 Cen	LB	5.99	0	6.12	Hp				
57067	V0915 Cen	ACV:	8.00	0	8.05	Hp				
57512	V0918 Cen	SRD:	5.49	0	5.56	Hp				
57607	V0919 Cen	SRB:	6.07	0	6.64	Hp				
57653	V0920 Cen	LB	7.43	0	7.53	Hp				
57808	V0922 Cen	ACYG:	6.57	0	6.64	Hp				
57843	V0923 Cen	LC	7.60	0	7.95	Hp				
58059	V0924 Cen	SRB	6.89	0	7.05	Hp				
59811	V0926 Cen	SRB	6.67	0	6.73	Hp				
60979	V0928 Cen	SRB	6.01	0	6.08	Hp				
60984	V0929 Cen	LB:	6.76	0	6.79	Hp				
61226	V0931 Cen	LB:	7.80	0	7.91	Hp				
61507	V0934 Cen	SRB	7.84	0	7.96	Hp				
62086	V0938 Cen	LB:	7.16	0	7.22	Hp				
62767	V0942 Cen	LB	7.21	0	7.32	Hp				
62773	V0943 Cen	ACV	6.93	0	6.98	Hp				
63210	V0945 Cen	LPB	5.14	0	5.16	Hp				
63565	V0946 Cen	BE	7.33	0	7.46	Hp				
63849	V0947 Cen	DSCTC:	6.52	0	6.55	Hp				
64130	V0950 Cen	DSCTC	7.82	0	7.85	Hp				
64391	V0953 Cen	LB	6.99	0	7.14	Hp				
64471	V0954 Cen	DSCT	7.29	0	7.40	Hp				
64578	V0955 Cen	BE	7.93	0	8.04	Hp				
64622	V0958 Cen	BE	7.09	0	7.16	Hp				
64737	V0961 Cen	ELL:	7.99	0	8.08	Hp				
65112	V0964 Cen	EB	5.40	0	5.44	Hp				
65637	V0967 Cen	BE:	7.50	0	7.70	Hp				
66394	V0974 Cen	ELL:	7.67	0	7.71	Hp				
66580	V0975 Cen	E:	7.41	0	7.50	Hp				
67202	V0978 Cen	LB	7.65	0	7.79	Hp				
67324	V0979 Cen	EB	7.49	0	7.61	Hp				
67669	V0983 Cen	E:	4.27	0	4.32	Hp				
68019	V0986 Cen	LB	6.69	0	6.79	Hp				
68298	V0989 Cen	LB:	7.45	0	7.55	Hp				
68500	V0990 Cen	LB	7.37	0	7.60	Hp				
68842	V0992 Cen	EB:	6.23	0	6.32	Hp				
69539	V0996 Cen	LB	7.01	0	7.37	Hp				
69978	V1001 Cen	IA:	7.24	0	7.42	Hp				
70026	V1002 Cen	LB	6.48	0	6.98	Hp				
70290	V1003 Cen	LC:	7.47	0	7.74	Hp				
70769	V1005 Cen	SRB	7.98	0	8.13	Hp				
71194	V1008 Cen	BE	7.70	0	7.77	Hp				
72372	V1017 Cen	LB	7.59	0	7.79	V				
72710	V1018 Cen	LPB:	7.89	0	7.98	Hp				
72800	V1019 Cen	LPB	4.96	0	4.98	Hp				
57567	V1023 Cen	DSCTC	7.94	1	0.05	V				
64896	V1029 Cen	ACYG	7.86	0	7.95	Hp				
56726	V1051 Cen	EA	7.13	0	7.24	V	47964.840	9.64645		O6.5V(f)+O8.5V
56249	V1089 Cen	EA	7.88	0	7.96	V	48502.854	5.48793	06	B9.5V
63883	V1154 Cen	SRS	6.33	0	6.58	V		21.8		M1III
69358	V1203 Cen	EB	7.67	0	7.80	V	48433.960	2.67096		B4/5III/IV
68702	β Cen	BCEP	0.61	1	0.04	V		0.157		B1III
59196	δ Cen	GCAS	2.51	0	2.65	V				B2IVne
66657	ε Cen	BCEP	2.29	0	2.31	V	41040.965	0.169608		B1III
71352	η Cen	GCAS	2.30	0	2.41	V				B1.5Vne
67472	μ Cen	GCAS	2.92	0	3.47	V				B2IV-Ve
67464	ν Cen	ELL:+BCEP	3.38	0	3.41	V				
68862	χ Cen	BCEPS	4.15	1	0.02	B		0.035		B2V
106583	S Cep	M	7.4	0	12.9	V	43787.	486.84	55	C7,4e(N8e)
104451	T Cep	M	5.2	0	11.3	V	44177.	388.14	54	M5.5e-M8.8e
4843	U Cep	EA/SD	6.75	0	9.24	V	44541.6031	2.4930475	15	B7Ve+G8III-IV
118027	V Cep	CST:	6.56	0		V				A3V
111592	W Cep	SRC	7.02	0	9.2	V				K0ep-M2epIa+B0/B
3905	RX Cep	SRD:	7.2	0	8.2	V		55.		G5
17881	SS Cep	SRB	8.0	0	9.1	p		90.		M5III
108317	VV Cep	EA/GS+SRC	4.80	0	5.36	V	43360.	7430.	08	M2epIa-Iab+B8:eV
101750	VW Cep	EW/KW	7.23	0	7.68	V	44157.4131	0.27831460		G5+K0Ve
111257	XZ Cep	EB/DM:	8.0	0	8.83	V	43297.811	5.0972267		O9.5V
112562	AH Cep	EB/DM	6.78	0	7.07	V	34989.4026	1.7747505		B0.5Vne+B0.5V
112882	AR Cep	SRB	7.0	0	7.9	V				M4III
113907	CW Cep	EA/DM	7.60	0	8.04	V	35373.4496	2.729140	13	B0.5+B0.5IV-Vea
103471	DQ Cep	DSCT	7.22	0	7.32	V	33924.8404	0.07886444	50	F4III
106024	EI Cep	EA/DM	7.54	0	8.06	V	36820.4665	8.439334	06	Am+F1
107083	EK Cep	EA/DM	7.99	0	9.32	B	39002.7240	4.4277926	06	A0V
108073	EM Cep	EW/KE	7.02	0	7.17	V	40134.7326	0.806187		B1IVe
106226	GK Cep	EB/KE	6.89	0	7.37	V	38694.7063	0.936157		A2V+A2V
108426	IR Cep	DCEP	7.58	0	7.98	V	41696.582	2.114124	40	G0
108772	LZ Cep	ELL	5.56	0	5.66	B	41931.868	3.070510		O8.5III+O9Vn
108924	MO Cep	LB:	5.13	0	5.33	V				M5III
112969	MX Cep	ACV	7.81	0	7.96	V	40785.2	17.22		A2p(Sr-Cr-Mn)
113461	NY Cep	EA/DM	7.40	0	7.55	V	41903.8136	15.275727	02	B0IV+B0IV
37391	OV Cep	SR	5.00	0	5.07	V				M2IIIab
106801	V0337 Cep	ACYG	4.69	0	4.78	V				B2Ib
115147	V0368 Cep	RS	7.7	1	0.04	V				
108461	V0376 Cep	RS	7.5	1	0.07	V				
115550	V0377 Cep	DSCTC	6.58	0	6.64	V				
116109	V0378 Cep	ELL	7.09	0	7.12	V				
102258	V0379 Cep	EA	6.65	1	0.06	B				
103763	V0380 Cep	INA	7.10	0	7.36	U				
105259	V0381 Cep	LC:	5.51	0	5.71	V				
105268	V0382 Cep	BE	5.08	0	5.23	V				
107913	V0383 Cep	EB	7.27	0	7.58	V				
113853	V0387 Cep	LPB	6.72	1	0.02	B				
114831	V0388 Cep	DSCT:	5.56	1	0.07	V				
270	V0397 Cep	EA	7.39	0	7.81	Hp				
302	V0398 Cep	SRB	6.30	0	6.40	Hp				
9014	V0403 Cep	SRB:	7.19	0	7.33	Hp				
20860	V0408 Cep	GCAS:	5.41	0	5.50	Hp				
99381	V0412 Cep	LB	7.45	0	7.82	Hp				
100746	V0413 Cep	E:	7.54	0	7.59	Hp				
102358	V0414 Cep	SRB:	5.87	0	6.04	Hp				
102445	V0415 Cep	EA	7.90	0	8.23	Hp				
102558	V0416 Cep	SRB:	6.75	0	6.90	Hp				
104719	V0419 Cep	LC:	6.28	0	6.55	Hp				
105091	V0421 Cep	BE:	6.45	0	6.51	Hp				
105193	V0422 Cep	LB	6.37	0	6.51	Hp				
105949	V0426 Cep	LB	6.04	0	6.19	Hp				
106285	V0429 Cep	ACYG:	7.48	0	7.54	Hp				
106604	V0431 Cep	ACV	6.42	0	6.47	Hp				
107473	V0436 Cep	SRB	7.68	0	8.06	Hp				
108133	V0438 Cep	SRB	6.32	0	6.49	Hp				
108546	V0439 Cep	BE:	7.69	0	7.80	Hp				
108938	V0442 Cep	EB	6.93	0	7.06	Hp				
109124	V0444 Cep	ELL:	6.33	0	6.40	Hp				
109191	V0445 Cep	ELL:	6.88	0	6.91	Hp				
109311	V0446 Cep	EA	7.31	0	7.45	Hp				
109505	V0447 Cep	LPB:	7.39	0	7.44	Hp				
112972	V0453 Cep	EA	7.54	0	7.66	Hp				
113316	V0456 Cep	ACV:	7.18	0	7.23	Hp				
115262	V0459 Cep	DSCTC	7.72	0	7.75	Hp				
106032	β Cep	BCEP	3.16	0	3.27	V	40444.625	0.1904881	50	B2IIIeV
110991	δ Cep	DCEP	3.48	0	4.37	V	36075.445	5.366341	25	F5Ib-G1Ib
109857	ε Cep	DSCTC	4.15	0	4.21	V		0.041242		F0IV
109492	ζ Cep	E:	3.50	0	3.54	Hp				
107259	μ Cep	SRC	3.43	0	5.1	V		730.		M2eIa
107418	ν Cep	ACYG	4.25	0	4.35	V				
11350	R Cet	M	7.2	0	14.	V	43768.	166.24	43	M4e-M9
1728	T Cet	SRC	5.0	0	6.9	V	40562.	158.9		M5-6SIIe
11910	U Cet	M	6.8	0	13.4	V	42137.	234.76	44	M2e-M6e
9258	AA Cet	EW/KE	6.2	0	6.7	p	41268.689	0.53616996		F2
11348	AB Cet	ACV:	5.71	0	5.88	V	33226.69	2.997814	50	A5Vp(Sr-Cr)
893	AC Cet	LB	7.96	0	8.29	V				M5III
1158	AD Cet	LB:	4.9	0	5.16	V				M3III
1170	AE Cet	LB:	4.26	0	4.46	V				M1III-M3III
2215	AG Cet	SRB	6.99	0	7.45	V		90.		M3
4707	AK Cet	LB	7.68	0	7.94	V				M3
5559	AM Cet	SRB	6.84	0	7.12	V		70.		M5III
9372	AR Cet	SR:	5.40	0	5.61	V				M3III
10733	AS Cet	LB	7.90	0	8.09	V				M2
6539	AV Cet	DSCTC	6.20	0	6.22	V		0.070		F0V
5951	AY Cet	RS	5.35	0	5.58	V				G5III-IVe
3025	BB Cet	ACV	6.63	0	6.64	V	42620.629	1.4788	30	B8p(Si)
4488	BC Cet	ACV	7.64	0	7.66	V		1.11		A0p(Si)
1803	BE Cet	BY	6.38	0	6.43	V				
2852	BG Cet	DSCTC	6.35	1	0.00	B				
8778	BK Cet	DSCTC	5.73	0	5.81	V				
12460	BS Cet	DSCTC	6.65	0	6.73	V				
2762	BU Cet	RS	3.86	0	3.96	K				
13976	BZ Cet	BY	7.95	1	0.05	V				
520	CE Cet	SRB	7.54	0	7.67	Hp				
696	CF Cet	SRB	6.11	0	6.27	Hp				
720	CG Cet	SRB	7.12	0	7.23	Hp				
4106	CO Cet	SRD	7.48	0	7.61	Hp				
4586	CQ Cet	SRB	7.11	0	7.24	Hp				
4726	CR Cet	SRB	6.81	0	6.94	Hp				
5227	CS Cet	BY:	7.89	0	7.95	Hp				
7218	CY Cet	SRB:	7.98	0	8.11	Hp				
7757	CZ Cet	SRB	7.28	0	7.40	Hp				
7986	DD Cet	SRD	7.30	0	7.34	Hp				
8196	DE Cet	SRB	7.39	0	7.57	Hp				
9701	DM Cet	LB	7.27	0	7.52	Hp				
9996	DO Cet	LB:	7.93	0	8.03	Hp				
10099	DP Cet	EA	6.85	0	7.05	Hp				
10522	DQ Cet	LB	7.76	0	8.02	Hp				
12113	DX Cet	DSCT	6.96	0	7.16	Hp				
12317	DZ Cet	LB:	8.00	0	8.13	Hp				
13495	EG Cet	SRB	6.36	0	6.52	Hp				
13756	EH Cet	SRB:	6.05	0	6.22	Hp				
14915	EL Cet	LB:	5.66	0	5.70	Hp				
11192	EP Cet	GDOR	6.74	0	6.77	V				
5938	EW Cet	BY	7.55	1	0.03	V		7.85		K0V
7576	EX Cet	BY	7.66	1	0.02	V		7.15		G5V
8486	EZ Cet	BY	6.75	1	0.05	V		8.92		G1V
9716	FN Cet	BY	7.79	1	0.04	V		15.78		K0V
9807	FO Cet	GDOR	6.68	0	6.75	V		0.8227		F0
11261	FR Cet	*	6.31	0	6.65	V				A0III
13968	FU Cet	*	7.86	1	0.05	V		21.20		G2III-IV
14228	HT Cet	GDOR	7.06	1	0.02	B		1.0833		2
14135	α Cet	LB:	2.45	0	2.54	V				M2III
12387	δ Cet	BCEP	4.05	0	4.10	V	38338.4763	0.16113668		B2IV
10826	ο Cet	M	2.0	0	10.1	V	44839.	331.96	38	M5e-M9e
66121	S Cha	CST	6.51	0		V				F5V
42794	RS Cha	EA+DSCT	6.02	0	6.68	V	42850.7688	1.669870	15	A5V+A7V
44189	DN Cha	SRB	7.62	0	7.72	Hp				
44800	DO Cha	ELL:	7.74	0	7.78	Hp				
48027	DP Cha	SRB	7.84	0	7.98	Hp				
51632	DQ Cha	ACV	7.80	0	7.84	Hp				
52340	DR Cha	E	5.94	0	5.99	Hp				
57505	DU Cha	LB	7.10	0	7.55	Hp				
58520	DX Cha	IA:	6.59	0	6.70	Hp				
66607	DY Cha	LPB	6.32	0	6.34	Hp				
58410	EE Cha	DSCT	7.04	0	7.15	B				
59093	EF Cha	DSCT	7.86	0	7.97	B				
49416	ER Cha	DSCTC	7.6	1	0.08	B				
46928	ζ Cha		5.06	0	5.17	V				B5IV
72583	AV Cir	DCEP	8.0	0	8.6	p	38206.05	3.0651	40	F7II
72773	AX Cir	DCEP	5.65	0	6.09	V	38199.54	5.273268	32	F2-G2II+B4
72264	BP Cir	CEP	7.54	1	0.33	V		2.3984	42	F2/3II
70346	BS Cir	ACV	6.7	1	0.14	V		2.205		A2p(Si-Cr)
71960	BT Cir	DSCTC	7.4	1	0.01	V				
72121	BU Cir	BCEP	6.10	1	0.02	V				
73483	BV Cir	DSCT	6.8	1	0.10	V				
67226	CD Cir	LB:	7.74	0	7.82	Hp				
68750	CE Cir	E:	7.94	0	8.06	Hp				
71359	CH Cir	ACV	7.72	0	7.78	Hp				
71390	CI Cir	LB	7.12	0	7.23	Hp				
71668	CK Cir	BE	6.81	0	6.89	Hp				
72377	CM Cir	ACV	7.08	0	7.14	Hp				
72438	CO Cir	BE	5.79	0	5.92	Hp				
72592	CP Cir	GCAS:	7.51	0	7.74	Hp				
72989	CR Cir	LC:	7.39	0	7.50	Hp				
74147	CV Cir	BE	6.90	0	7.03	Hp				
74654	CW Cir	BE	7.95	0	8.16	V				
75054	CY Cir	LB	6.98	0	7.14	Hp				
75224	CZ Cir	ACYG:	7.92	0	8.02	Hp				
69867	DF Cir	RS	7.54	1	0.08	V		0.646		F5V
71908	α Cir	ACVO	3.18	0	3.21	V				
75323	γ Cir	BE:	4.50	0	4.56	Hp				
74778	δ Cir	ELL	5.08	1	0.1	V				
73129	tet Cir	GCAS	5.02	0	5.44	V				B3Vne
24824	T Col	M	6.6	0	12.7	V	41973.	225.84	50	M3e-M6e
25194	SW Col	LB:	5.71	1	0.34	V				M1III
31099	SX Col	LB:	6.28	1	0.13	V				M1III
28489	TW Col	ACV	7.0	1	0.03	V				
25710	VY Col	SRB	7.65	0	7.89	Hp				
26868	WZ Col	LPB:	5.27	0	5.29	Hp				
26959	XX Col	SRB	6.75	0	6.93	Hp				
28017	AB Col	SRB:	7.71	0	7.87	Hp				
29263	AF Col	LB	5.46	0	5.68	Hp				
30587	AH Col	ACV	7.83	0	7.89	Hp				
31116	AL Col	ACV	7.46	0	7.53	Hp				
25007	AN Col	BE	6.03	0	6.11	V				
24947	AS Col	RS:	7.34	0	7.38	V		0.690		F5/6V
29159	AU Col	DSCTC	7.45	1	0.04	V		0.143		A2V
28836	AW Col	EA	8.00	0	9.74	V	52764.4934	10.319	04	A3m
27810	λ Col	ELL:	4.85	0	4.92	V		0.640	35	B5V
58854	R Com	M	7.1	0	14.6	V	43539.	362.82	38	M5e-M8ep
61071	UU Com	ACV+DSCTC	5.41	0	5.46	V	40334.194			A3p(Sr-Cr-Eu)
60904	AI Com	ACV+DSCT:	5.23	0	5.40	V	39586.07	5.0633		A0p(Cr-Eu-Sr)
60066	FM Com	DSCTC	6.40	0	6.48	V		0.0551		A5-A7mIV-V
63950	FS Com	SRB	5.30	0	6.1	V		58.		M5III
58519	GK Com	SRB	6.84	0	7.13	V		50.		M4III
60514	GN Com	ACV:	5.15	0	5.18	V				A2V(Am)
64936	HH Com	ACV	7.77	0	7.85	V	41731.0	5.07		A2p(Sr-Cr-Eu)
66286	IT Com	RS	7.57	1	0.20	V				
59889	IW Com	LB	7.94	0	8.08	Hp				
60999	IY Com	LB	7.29	0	7.52	Hp				
61290	KL Com	SR:	7.25	0	7.39	Hp				
62216	KO Com	LB:	7.82	0	7.92	Hp				
62484	KP Com	SRB:	7.64	0	7.77	Hp				
65069	KR Com	EB:	7.26	0	7.32	Hp				
60266	KU Com	DSCTC:	7.42	1	0.01	V				
62763	LS Com	FKCOM	4.87	0	4.97	V				
63462	LU Com	RS:	4.90	1	0.15	V				
62523	LW Com	BY	6.31	1	0.10	V		15.80		G5V
63951	MP Com	GDOR	6.86	0	6.94	Hp		1.073		F0
59015	MS Com	GDOR	7.85	1	0.10	B		0.6879		F0V+G5:V
91327	V0681 CrA	EA/DM	7.6	0	8.1	p	28748.350	2.163925		B9.5V
92989	V0686 CrA	ACV	5.25	0	5.41	V	42254.500	7.34		B8IV(Si)
89290	V0692 CrA	SXARI	5.46	1	0.05	V		1.67		B3p(Si)
93552	V0701 CrA	DSCTC	5.69	0	5.73	V				
88711	V0712 CrA	SRC	7.68	0	8.06	Hp				
88902	V0713 CrA	LB	7.57	0	7.72	Hp				
89955	V0715 CrA	ACV:	6.80	0	6.85	Hp				
90254	V0716 CrA	LB:	7.72	0	7.84	Hp				
91292	V0717 CrA	SRD	7.03	0	7.13	Hp				
91494	V0718 CrA	LB:	5.45	0	5.51	Hp				
91777	V0719 CrA	BE	6.99	0	7.03	Hp				
93174	ε CrA	EW	4.74	0	5.00	V	39707.6619	0.5914264		F2V
77442	R CrB	RCB	5.71	0	14.8	V				C0,0(F8pep)
75143	S CrB	M	5.8	0	14.1	V	44604.	360.26	35	M6e-M8e
74881	U CrB	EA/SD	7.66	0	8.79	V	16747.9718	3.45220133	14	B6V+F8III-IV
77501	V CrB	M	6.9	0	12.6	V	43763.	357.63	41	C6,2e(N2e)
76791	SW CrB	SRB	7.8	0	8.5	V		100.		M0
79607	TZ CrB	RS+DSCT:	5.69	1	0.05	V	23869.561	1.139789		F8V
75233	UV CrB	ELL	7.20	1	0.16	V				
78061	ZZ CrB	LB	7.89	0	8.05	Hp				
76267	α CrB	EA/DM	2.21	0	2.32	B	23163.770	17.359907	03	A0V+G5V
75695	β CrB	ACV	3.65	0	3.72	V	40335.0	18.487		F0IIIp(Sr-Cr-Eu)
76952	γ CrB	DSCTC	3.80	0	3.86	V		0.030		A0IV
77512	δ CrB	RS:	4.57	0	4.69	V				
76127	tet CrB	BE	4.06	0	4.33	V				
60106	R Crv	M	6.7	0	14.4	V	42781.	317.03	41	M4.5e-M9:e
62611	SV Crv	SRB	6.78	0	7.6	V		70.		M5III
60421	TT Crv	SR	6.47	0	6.57	V		11.5		M3III
61496	TU Crv	DSCTC	6.53	1	0.02	B		0.082		F0III
58587	TY Crv	ELL	5.19	0	5.23	Hp				
61910	VV Crv	EA	5.19	0	5.34	Hp				
62853	VW Crv	SRB:	7.48	0	7.80	Hp				
62505	VZ Crv	BY	7.93	1	0.03	V		18.62		K2V
55173	RX Crt	SRB	7.3	0	7.7	V		300.		M3
55106	SV Crt	ACV	6.32	0	6.35	B	40373.62	5.90513		A8IVp(Sr-Cr-Si)
54999	SY Crt	LB:	6.34	0	6.62	V				M4III
54799	TY Crt	SRB	8.00	0	8.18	Hp				
54820	TZ Crt	LB	7.97	0	8.14	Hp				
54974	UU Crt	SRB	6.70	0	7.01	Hp				
55795	UX Crt	SRB	6.53	0	6.69	Hp				
56100	UZ Crt	LB	7.74	0	7.90	Hp				
56835	VW Crt	LB	7.75	0	7.88	Hp				
56899	VX Crt	SRB:	6.14	0	6.25	Hp				
57072	VY Crt	DSCTC	6.94	0	7.04	Hp				
57173	VZ Crt	LPB:	6.89	0	6.93	Hp				
57411	WW Crt	LB	7.47	0	7.61	Hp				
60455	R Cru	DCEP	6.40	0	7.23	V	34514.629	5.82575	28	F6-G2Ib-II
62986	S Cru	DCEP	6.22	0	6.92	V	34973.520	4.68997	34	F6-G1Ib-II
60259	T Cru	DCEP	6.32	0	6.83	V	34541.340	6.73331	34	F6-G2Ib
61136	BG Cru	DCEPS	5.34	0	5.58	V	40393.66	3.3428	47	F5Ib-G0p
59844	BH Cru	M	7.2	0	10.0	V	40858.	421.		SC4.5/8-e-SC7/8-
60781	BL Cru	SR:	5.43	1	0.35	V				M4/5III
62913	BU Cru	E:	6.80	0	6.90	V	43228.61			B1.5Ib
58910	BY Cru	EB/GS/K	7.62	0	8.01	V				
62027	BZ Cru	GCAS	5.24	0	5.45	V				
61966	CH Cru	GCAS:	4.88	0	5.7	B				
58748	DE Cru	LPB	6.77	0	6.82	Hp				
58783	DF Cru	LPB	7.78	0	7.84	Hp				
58794	DG Cru	GCAS	7.43	0	7.64	Hp				
58835	DH Cru	ACV	7.34	0	7.40	Hp				
59653	DK Cru	BE	7.80	0	7.91	Hp				
59678	DL Cru	ACYG	6.24	0	6.28	Hp				
60128	DM Cru	ACYG:	6.88	0	6.91	Hp				
62732	DS Cru	ACYG:	5.79	0	5.84	Hp				
62918	DU Cru	LC	7.08	0	7.52	Hp				
63170	DW Cru	ACYG:	7.43	0	7.53	Hp				
62434	β Cru	BCEP	1.23	0	1.31	V		0.2365072		B0.5III-IV
59747	δ Cru	BCEP	2.78	0	2.84	V		0.151038	40	B2IV
63007	λ Cru	BCEP:	4.62	1	0.02	V	41779.081	0.3951		B4Vne
102571	T Cyg	LB:	4.91	0	4.96	V				K3III
100219	U Cyg	M	5.9	0	12.1	V	44558.	463.24	48	C7,2e-C9,2(Npe)
102082	V Cyg	M	7.7	0	13.9	V	44038.	421.27	46	C5,3e-C7,4e(Npe)
106642	W Cyg	SRB	6.80	0	8.9	B		131.1	50	M4e-M6e(Tc:)III
102276	X Cyg	DCEP	5.85	0	6.91	V	43830.387	16.386332	35	F7Ib-G8Ib
102999	Y Cyg	EA/DM	7.30	0	7.90	V	09453.4192	2.9963328	10	B0IV+B0IV
99653	RS Cyg	SRA	6.5	0	9.5	V	38300.	417.39		C8,2e(N0pe)
97068	RT Cyg	M	6.0	0	13.1	V	44588.	190.28	44	M2e-M8.8eIb
97150	SU Cyg	DCEP	6.44	0	7.22	V	43301.778	3.8455473	37	F2-G0I-II+B7V
95902	AF Cyg	SRB	7.4	0	9.4	p		92.5		M5e-M7
98190	AX Cyg	LB	7.85	0	8.8	V				C4,5(N6)
