# Locations file.  This file is used to create the location list as used
# in the location selection dialog.
# Format:
# + One record per line
# + Fields in a record are delimited with the tab character
# + Line beginning with a # character are comments
# + Field are as follows:
#   - LocationName
#   - Provice/State
#   - Region (Code/Full English Name)
#   - Type code (C/B=Capital, R=Regional capital,N=Normal city,
#                O=Observatory, L=lander, I=spacecraft impact
#                A=spacecraft crash
#   - Population (thousand)
#   - Latitude (deg[N/S])
#   - Longitude (deg[E/W])
#   - Altitude (meters)
#   - Light Pollution (1-9 Bortle scale, empty=auto)
#   - TimeZone (empty=auto)
#   - Planet (empty=Earth)
#   - LandscapeKey (empty=auto)
Bonnyrigg	Scotland	18	N	16.36	55.87329N	3.1051W	103	5	Europe/London
Bolton	England	18	N	141.331	53.58333N	2.43333W	105	7	Europe/London
Bognor Regis	England	18	N	63.885	50.78206N	0.67978W	5	6	Europe/London
Blyth	England	18	N	37.339	55.12708N	1.50856W	5	5	Europe/London
Bloxwich	England	18	N	40	52.61806N	2.00431W	166	5	Europe/London
Bletchley	England	18	N	50.193	51.99334N	0.73471W	82	6	Europe/London
Blackwall	England	18	N	19.461	51.50971N	0.0016W	7	5	Europe/London
Blackpool	England	18	N	145.007	53.81667N	3.05W	21	7	Europe/London
Blackburn	England	18	N	146.521	53.75N	2.48333W	121	7	Europe/London
Bishopstoke	England	18	N	17.667	50.96643N	1.32832W	11	5	Europe/London
Bishops Stortford	England	18	N	37.838	51.87113N	0.15868E	70	5	Europe/London
Bishopbriggs	Scotland	18	N	23.43	55.90669N	4.21869W	60	5	Europe/London
Bishop Auckland	England	18	N	26.05	54.65554N	1.67706W	110	5	Europe/London
Birmingham	England	18	N	1144.919	52.48142N	1.89983W	149	9	Europe/London
Birkenhead	England	18	N	325.264	53.39337N	3.01479W	22	7	Europe/London
Bingley	England	18	N	20.327	53.84861N	1.83857W	91	5	Europe/London
Billingham	England	18	N	35.708	54.58881N	1.29034W	13	5	Europe/London
Billericay	England	18	N	36.338	51.62867N	0.41963E	87	5	Europe/London
Biggleswade	England	18	N	16.551	52.08652N	0.26493W	32	5	Europe/London
Bideford	England	18	N	28.672	51.01678N	4.20832W	42	5	Europe/London
Biddulph	England	18	N	17.669	53.11724N	2.17584W	173	5	Europe/London
Bicester	England	18	N	33.846	51.89998N	1.15357W	75	5	Europe/London
Bexley	England	18	N	228	51.44162N	0.14866E	16	7	Europe/London
Bexhill-on-Sea	England	18	N	40.478	50.85023N	0.47095E	15	5	Europe/London
Beverley	England	18	N	30.587	53.84587N	0.42332W	10	5	Europe/London
Berkhamsted	England	18	N	21.997	51.7604N	0.56528W	113	5	Europe/London
Bentley	England	18	N	34.821	53.53333N	1.15W	11	5	Europe/London
Belper	England	18	N	23.417	53.0233N	1.48119W	81	5	Europe/London
Bellshill	Scotland	18	N	20.65	55.81667N	4.01667W	76	5	Europe/London
Belfast	Northern Ireland	18	R	345.418	54.59682N	5.92541W	7	7	Europe/London
Bedworth	England	18	N	29.981	52.4791N	1.46909W	112	5	Europe/London
Bedlington	England	18	N	16.974	55.13061N	1.59319W	49	5	Europe/London
Bedford	England	18	N	106.94	52.13459N	0.46632W	30	7	Europe/London
Beckenham	England	18	N	82	51.40878N	0.02526W	45	6	Europe/London
Bebington	England	18	N	15.768	53.35N	3.01667W	43	5	Europe/London
Bearsden	Scotland	18	N	27.34	55.91536N	4.33279W	49	5	Europe/London
Batley	England	18	N	50.807	53.70291N	1.6337W	58	6	Europe/London
Bathgate	Scotland	18	N	21.07	55.90204N	3.64398W	141	5	Europe/London
Bath	England	18	N	101.557	51.3751N	2.36172W	96	7	Europe/London
Basingstoke	England	18	N	107.642	51.26249N	1.08708W	96	7	Europe/London
Basildon	England	18	N	144.859	51.56844N	0.45782E	31	7	Europe/London
Basford	England	18	N	16	52.96667N	1.18333W	35	5	Europe/London
Barry	Wales	18	N	54.673	51.39979N	3.2838W	25	6	Europe/London
Barrow in Furness	England	18	N	45.865	54.11094N	3.22758W	17	5	Europe/London
Barrhead	Scotland	18	N	17.62	55.79916N	4.39285W	58	5	Europe/London
Barnstaple	England	18	N	31.616	51.08022N	4.05808W	12	5	Europe/London
Barnsley	England	18	N	71.447	53.55N	1.48333W	112	6	Europe/London
Barnet	England	18	N	30	51.65N	0.2W	117	5	Europe/London
Barnes	England	18	N	21.218	51.47352N	0.24839W	7	5	Europe/London
Barking	England	18	N	61	51.53333N	0.08333E	6	6	Europe/London
Banstead	England	18	N	46.28	51.32233N	0.20685W	160	5	Europe/London
Bangor	Northern Ireland	18	N	61.011	54.66079N	5.66802W	19	6	Europe/London
Bangor	Wales	18	N	18.322	53.22752N	4.12936W	23	5	Europe/London
Banbury	England	18	N	48.651	52.0632N	1.34222W	100	5	Europe/London
Banbridge	Northern Ireland	18	N	16.173	54.35N	6.28333W	94	5	Europe/London
Ballymena	Northern Ireland	18	N	28.932	54.86357N	6.27628W	49	5	Europe/London
Baildon	England	18	N	15.71	53.84711N	1.78785W	155	5	Europe/London
Ayr	Scotland	18	N	46.26	55.46273N	4.63393W	13	5	Europe/London
Aylesbury	England	18	N	74.748	51.81665N	0.81458W	93	6	Europe/London
Atherton	England	18	N	20.149	53.52371N	2.49354W	60	5	Europe/London
Aston	England	18	N	32.286	52.5N	1.88333W	113	5	Europe/London
Ashton-under-Lyne	England	18	N	43.675	53.48876N	2.0989W	108	5	Europe/London
Ashton in Makerfield	England	18	N	29.039	53.48333N	2.65W	64	5	Europe/London
Ashington	England	18	N	27.67	55.17719N	1.56412W	32	5	Europe/London
Ashford	England	18	N	27.382	51.43173N	0.45761W	17	5	Europe/London
Ashford	England	18	N	62.787	51.14648N	0.87376E	50	6	Europe/London
Ascot	England	18	N	17.899	51.41082N	0.6748W	86	5	Europe/London
Arnold	England	18	N	37.873	53N	1.13333W	66	5	Europe/London
Arbroath	Scotland	18	N	23.64	56.56317N	2.58736W	10	5	Europe/London
Antrim	Northern Ireland	18	N	19.661	54.7175N	6.211W	33	5	Europe/London
Andover	England	18	N	42.276	51.21135N	1.49393W	71	5	Europe/London
Ampthill	England	18	N	20.026	52.02694N	0.49567W	95	5	Europe/London
Ammanford	Wales	18	N	23.709	51.79279N	3.98833W	39	5	Europe/London
Amersham	England	18	N	21.731	51.66667N	0.61667W	95	5	Europe/London
Altrincham	England	18	N	41.548	53.38752N	2.34848W	42	5	Europe/London
Alton	England	18	N	16.584	51.14931N	0.97469W	104	5	Europe/London
Alloa	Scotland	18	N	20.39	56.11586N	3.78997W	22	5	Europe/London
Alfreton	England	18	N	22.55	53.09766N	1.38376W	141	5	Europe/London
Aldridge	England	18	N	16.008	52.60549N	1.91715W	162	5	Europe/London
Aldershot	England	18	N	61.339	51.24827N	0.76389W	99	6	Europe/London
Airdrie	Scotland	18	N	37.13	55.86602N	3.98025W	130	5	Europe/London
Adwick le Street	England	18	N	19.481	53.57077N	1.18454W	12	5	Europe/London
Acton	England	18	N	53.689	51.50901N	0.2762W	30	6	Europe/London
Acocks Green	England	18	N	26.635	52.45N	1.81667W	125	5	Europe/London
Accrington	England	18	N	35.318	53.75379N	2.35863W	148	5	Europe/London
Abingdon	England	18	N	38.676	51.67109N	1.28278W	57	5	Europe/London
Aberystwyth	Wales	18	N	18.749	52.41548N	4.08292W	10	5	Europe/London
Abergele	Wales	18	N	17.769	53.28436N	3.5822W	18	5	Europe/London
Aberdeen	Scotland	18	N	198.59	57.14369N	2.09814W	13	7	Europe/London
Aberdare	Wales	18	N	31.135	51.71438N	3.44918W	135	5	Europe/London
Crosby	England	18	N	52.14	53.47778N	3.03333W	14	6	Europe/London
Tonypandy	Wales	18	N	62.545	51.62202N	3.45544W	154	6	Europe/London
Blackwood	Wales	18	N	15.476	51.66778N	3.2075W	227	5	Europe/London
Neston	England	18	N	15.352	51.41222N	2.20056W	119	5	Europe/London
Camden Town	England	18	N	26.122	51.54057N	0.14334W	32	5	Europe/London
Telford	England	18	N	155.57	52.67659N	2.44926W	163	7	Europe/London
Craigavon	Northern Ireland	18	N	59.236	54.44709N	6.387W	34	6	Europe/London
Bayswater	England	18	N	17.5	51.51116N	0.18426W	35	5	Europe/London
Yateley	England	18	N	20.214	51.34305N	0.82985W	61	5	Europe/London
Bowthorpe	England	18	N	20	52.63884N	1.21885E	26	5	Europe/London
Hedge End	England	18	N	17.978	50.91234N	1.30076W	28	5	Europe/London
Gerrards Cross	England	18	N	20.633	51.5861N	0.55543W	89	5	Europe/London
Erskine	Scotland	18	N	15.53	55.9005N	4.45028W	25	5	Europe/London
Hale	England	18	N	15.315	53.37831N	2.33271W	47	5	Europe/London
Kilburn	England	18	N	29.027	51.55295N	0.19157W	76	5	Europe/London
Chalk Farm	England	18	N	24.977	51.54313N	0.14987W	33	5	Europe/London
Amersham on the Hill	England	18	N	17.719	51.67468N	0.60742W	152	5	Europe/London
Shadwell	England	18	N	15.11	51.51135N	0.05663W	15	5	Europe/London
Battersea	England	18	N	75.651	51.47475N	0.15547W	7	6	Europe/London
Tooting	England	18	N	16.239	51.42524N	0.16394W	19	5	Europe/London
South Croydon	England	18	N	55.198	51.36217N	0.09421W	60	6	Europe/London
Hornchurch	England	18	N	25.47	51.55685N	0.21664E	27	5	Europe/London
Surbiton	England	18	N	38.158	51.39148N	0.29825W	40	5	Europe/London
Ewell	England	18	N	39.994	51.34948N	0.2494W	38	5	Europe/London
Becontree	England	18	N	100	51.5529N	0.129E	11	7	Europe/London
Brixton	England	18	N	66.3	51.46593N	0.10652W	14	6	Europe/London
Bethnal Green	England	18	N	17.59	51.52718N	0.06109W	20	5	Europe/London
Failsworth	England	18	N	20.555	53.50484N	2.16568W	97	5	Europe/London
Radcliffe	England	18	N	34.239	53.56178N	2.32455W	76	5	Europe/London
Heywood	England	18	N	28.024	53.59245N	2.21941W	121	5	Europe/London
Longsight	England	18	N	16.007	53.45801N	2.20104W	54	5	Europe/London
Heavitree	England	18	N	22	50.72044N	3.49646W	36	5	Europe/London
Ferndown	England	18	N	17.65	50.80743N	1.89975W	23	5	Europe/London
Canary Wharf	England	18	N	73.39	51.50519N	0.02085W	32	6	Europe/London
Leytonstone	England	18	N	54.696	51.56856N	0.00768E	19	6	Europe/London
Earl Shilton	England	18	N	19.578	52.57682N	1.31536W	117	5	Europe/London
Bordon	England	18	N	20.978	51.11357N	0.86245W	93	5	Europe/London
Lytham St Annes	England	18	N	41.327	53.7426N	2.997W	10	5	Europe/London
Hadley Wood	England	18	N	21.639	51.66669N	0.16981W	104	5	Europe/London
Muswell Hill	England	18	N	27.992	51.59054N	0.14212W	106	5	Europe/London
Chapel Allerton	England	18	N	18.206	53.82901N	1.53834W	117	5	Europe/London
Blackheath	England	18	N	25.116	51.4647N	0.0079E	33	5	Europe/London
Kempston Hardwick	England	18	N	20	52.08956N	0.49908W	37	5	Europe/London
Mendip	England	18	N	110	51.2372N	2.6266W	293	7	Europe/London
Lower Earley	England	18	N	32	51.42708N	0.91979W	43	5	Europe/London
Bartley Green	England	18	N	25.473	52.43532N	1.99707W	189	5	Europe/London
Golders Green	England	18	N	18.818	51.57631N	0.20033W	64	5	Europe/London
Canvey Island	England	18	N	38.17	51.52199N	0.5809E	3	5	Europe/London
Earlsfield	England	18	N	15.562	51.4439N	0.1854W	13	5	Europe/London
Peacehaven	England	18	N	18.579	50.7927N	0.00652W	35	5	Europe/London
Letchworth Garden City	England	18	N	43.529	51.97938N	0.22664W	84	5	Europe/London
Peckham	England	18	N	71.552	51.47403N	0.06969W	9	6	Europe/London
Shirley	England	18	N	32	52.41074N	1.81952W	145	5	Europe/London
Stanley	England	18	N	21.938	54.86796N	1.69846W	225	5	Europe/London
Rossendale	England	18	N	67.4	53.68456N	2.2769W	380	6	Europe/London
Thornton-Cleveleys	England	18	N	31.157	53.87389N	3.02244W	7	5	Europe/London
Deeside	Wales	18	N	32	53.20053N	3.03841W	28	5	Europe/London
High Peak	England	18	N	92.666	53.36797N	1.84536W	335	6	Europe/London
Hayling Island	England	18	N	16.887	50.7838N	0.96869W	4	5	Europe/London
Isle of Lewis	Scotland	18	N	18.5	58.21901N	6.38803W	14	5	Europe/London
Holloway	England	18	N	41.329	51.55237N	0.12497W	45	5	Europe/London
Harringay	England	18	N	16.5	51.5824N	0.09956W	19	5	Europe/London
Canning Town	England	18	N	30.806	51.51363N	0.01948E	3	5	Europe/London
Manor Park	England	18	N	15.318	51.54932N	0.04867E	12	5	Europe/London
Thamesmead	England	18	N	31.824	51.50372N	0.11982E	4	5	Europe/London
Brockley	England	18	N	17.156	51.46369N	0.03652W	25	5	Europe/London
Blantyre	Scotland	18	N	17.09	55.79634N	4.09485W	68	5	Europe/London
Vale of Leven	Scotland	18	N	24.64	55.97132N	4.57928W	9	5	Europe/London
Viewpark	Scotland	18	N	16.02	55.82737N	4.0573W	71	5	Europe/London
Stamford Hill	England	18	N	68.05	51.56872N	0.07334W	34	6	Europe/London
Burngreave	England	18	N	27.481	53.39302N	1.45789W	65	5	Europe/London
Archway	England	18	N	215.667	51.56733N	0.13415W	67	7	Europe/London
Sinfin	England	18	N	15.128	52.88157N	1.48681W	46	5	Europe/London
Perry Vale	England	18	N	15.618	51.43639N	0.04442W	43	5	Europe/London
Furzedown	England	18	N	15.504	51.42456N	0.14656W	39	5	Europe/London
Seven Sisters	England	18	N	15.968	51.57769N	0.07895W	18	5	Europe/London
Tottenham Hale	England	18	N	15.064	51.59366N	0.05962W	10	5	Europe/London
Washwood Heath	England	18	N	32.921	52.50054N	1.82657W	92	5	Europe/London
Saint George's	Saint George	06	C	7.5	12.05288N	61.75226W	26	4	America/Grenada
Zugdidi	Samegrelo and Zemo Svaneti	16	R	41.494	42.5088N	41.87088E	111	5	Asia/Tbilisi
Zest'aponi	Imereti	16	N	25.891	42.10916N	43.03602E	168	5	Asia/Tbilisi
Ts'khinvali	Shida Kartli	16	N	32.18	42.22764N	43.96861E	874	5	Asia/Tbilisi
Tqvarch'eli	Abkhazia	16	N	17.847	42.84035N	41.68007E	227	5	Asia/Tbilisi
Telavi	Kakheti	16	R	19.599	41.91978N	45.47315E	722	5	Asia/Tbilisi
Tbilisi	T'bilisi	16	C	1049.498	41.69411N	44.83368E	491	9	Asia/Tbilisi
Sokhumi	Abkhazia	16	R	65.439	43.00697N	40.9893E	21	6	Asia/Tbilisi
Senak'i	Samegrelo and Zemo Svaneti	16	N	27.752	42.27042N	42.0675E	36	5	Asia/Tbilisi
Samtredia	Imereti	16	N	28.748	42.1537N	42.33517E	23	5	Asia/Tbilisi
Rustavi	Kvemo Kartli	16	R	130.1	41.56271N	44.9787E	345	7	Asia/Tbilisi
P'ot'i	Samegrelo and Zemo Svaneti	16	N	41.498	42.14272N	41.67384E	6	5	Asia/Tbilisi
Och'amch'ire	Abkhazia	16	N	15.517	42.71232N	41.46863E	5	5	Asia/Tbilisi
Marneuli	Kvemo Kartli	16	N	18.755	41.48713N	44.80195E	421	5	Asia/Tbilisi
Kutaisi	Imereti	16	R	135.201	42.26791N	42.69459E	153	7	Asia/Tbilisi
Kobuleti	Achara	16	N	18.6	41.82143N	41.77921E	3	5	Asia/Tbilisi
Khashuri	Shida Kartli	16	N	27.811	41.99414N	43.59994E	700	5	Asia/Tbilisi
Gori	Shida Kartli	16	R	45.557	41.98422N	44.11578E	600	5	Asia/Tbilisi
Batumi	Achara	16	R	172.1	41.64228N	41.63392E	7	7	Asia/Tbilisi
Akhaltsikhe	Samtskhe-Javakheti	16	R	16.943	41.63901N	42.98262E	984	5	Asia/Tbilisi
Stantsiya Novyy Afon	Abkhazia	16	N	26.636	43.08056N	40.83833E	8	5	Asia/Tbilisi
Ts'q'alt'ubo	Imereti	16	N	16.736	42.32858N	42.59808E	113	5	Asia/Tbilisi
Saint-Laurent-du-Maroni	Guyane	08	N	24.287	5.50153N	54.02916W	10	5	America/Cayenne
Remire-Montjoly	Guyane	08	N	19.029	4.91667N	52.26667W	7	5	America/Cayenne
Matoury	Guyane	08	N	26.35	4.84921N	52.32355W	13	5	America/Cayenne
Kourou	Guyane	08	N	24.029	5.16281N	52.64265W	7	5	America/Cayenne
Cayenne	Guyane	08	C	61.55	4.93333N	52.33333W	7	6	America/Cayenne
Saint Peter Port	St Peter Port	18	C	16.488	49.45981N	2.53527W	10	5	Europe/Guernsey
Yendi	Northern	05	N	42.972	9.44272N	0.00991W	208	5	Africa/Accra
Winneba	Central	05	N	44.254	5.35113N	0.62313W	25	5	Africa/Accra
Wankyi	Bono	05	N	31.411	7.73855N	2.1036W	307	5	Africa/Accra
Wa	Upper West	05	R	78.107	10.06069N	2.50192W	326	6	Africa/Accra
Teshi Old Town	Greater Accra	05	N	144.013	5.58365N	0.10722W	13	7	Africa/Accra
Tema	Greater Accra	05	N	155.782	5.6698N	0.01657W	27	7	Africa/Accra
Techiman	Bono East	05	R	69.72	7.59054N	1.93947W	419	6	Africa/Accra
Tarkwa	Western	05	N	34.941	5.30383N	1.98956W	86	5	Africa/Accra
Tamale	Northern	05	R	360.579	9.40079N	0.8393W	196	7	Africa/Accra
Takoradi	Western	05	N	232.919	4.89816N	1.76029W	10	7	Africa/Accra
Tafo	Ashanti	05	N	50.457	6.73156N	1.6137W	292	6	Africa/Accra
Swedru	Central	05	N	50.293	5.53711N	0.69984W	74	6	Africa/Accra
Sunyani	Bono	05	R	70.299	7.33991N	2.32676W	298	6	Africa/Accra
Suhum	Eastern	05	N	49.398	6.04089N	0.45004W	182	5	Africa/Accra
Shama Junction	Western	05	N	20.946	5.01806N	1.66437W	29	5	Africa/Accra
Sekondi-Takoradi	Western	05	R	138.872	4.92678N	1.75773W	6	7	Africa/Accra
Savelugu	Northern	05	N	29.31	9.62441N	0.8253W	169	5	Africa/Accra
Saltpond	Central	05	N	24.689	5.20913N	1.06058W	14	5	Africa/Accra
Salaga	Northern	05	N	25.472	8.55083N	0.51875W	163	5	Africa/Accra
Prestea	Western	05	N	35.155	5.43385N	2.14295W	54	5	Africa/Accra
Kasoa	Central	05	N	44.227	5.53449N	0.41679W	18	5	Africa/Accra
Akim Oda	Eastern	05	N	60.604	5.92665N	0.98577W	132	6	Africa/Accra
Obuase	Ashanti	05	N	137.856	6.20228N	1.66796W	215	7	Africa/Accra
Nungua	Greater Accra	05	N	70.483	5.60105N	0.07713W	28	6	Africa/Accra
Nsawam	Eastern	05	N	44.522	5.80893N	0.35026W	61	5	Africa/Accra
Navrongo	Upper East	05	N	25.47	10.89557N	1.0921W	198	5	Africa/Accra
Mampong	Ashanti	05	N	42.037	7.06273N	1.4001W	395	5	Africa/Accra
Medina Estates	Greater Accra	05	N	101.207	5.6658N	0.16307W	86	7	Africa/Accra
Kumasi	Ashanti	05	R	1468.609	6.68848N	1.62443W	270	9	Africa/Accra
Kpandu	Volta	05	N	28.334	6.99536N	0.29306E	153	5	Africa/Accra
Konongo	Ashanti	05	N	41.238	6.61667N	1.21667W	230	5	Africa/Accra
Koforidua	Eastern	05	R	96.266	6.09408N	0.25913W	172	6	Africa/Accra
Kintampo	Bono East	05	N	47.185	8.05627N	1.73058W	343	5	Africa/Accra
Keta	Volta	05	N	18.077	5.91793N	0.98789E	0	5	Africa/Accra
Japekrom	Bono	05	N	96	7.5758N	2.78516W	267	6	Africa/Accra
Hohoe	Volta	05	N	56.202	7.15181N	0.47362E	173	6	Africa/Accra
Ho	Volta	05	R	69.998	6.60084N	0.4713E	171	6	Africa/Accra
Gbawe	Greater Accra	05	N	44.645	5.57692N	0.31038W	31	5	Africa/Accra
Foso	Central	05	N	20.078	5.70119N	1.28657W	148	5	Africa/Accra
Elmina	Central	05	N	25.56	5.0847N	1.35093W	21	5	Africa/Accra
Ejura	Ashanti	05	N	70.807	7.38558N	1.35617W	224	6	Africa/Accra
Dunkwa	Central	05	N	33.379	5.95996N	1.77792W	125	5	Africa/Accra
Duayaw-Nkwanta	Ahafo	05	N	17	7.17487N	2.09961W	329	5	Africa/Accra
Dome	Greater Accra	05	N	47.26	5.65003N	0.2361W	35	5	Africa/Accra
Cape Coast	Central	05	R	143.015	5.10535N	1.2466W	21	7	Africa/Accra
Bolgatanga	Upper East	05	R	54.43	10.78556N	0.85139W	191	6	Africa/Accra
Bibiani	Western	05	N	19.076	6.46346N	2.31938W	223	5	Africa/Accra
Berekum	Bono	05	N	62.364	7.4534N	2.58404W	330	6	Africa/Accra
Begoro	Eastern	05	N	29.516	6.38706N	0.37738W	460	5	Africa/Accra
Bechem	Ahafo	05	N	17	7.09034N	2.02498W	296	5	Africa/Accra
Bawku	Upper East	05	N	56.83	11.0616N	0.24169W	252	6	Africa/Accra
Axim	Western	05	N	24.5	4.86641N	2.24181W	8	5	Africa/Accra
Asamankese	Eastern	05	N	39.435	5.86006N	0.6635W	147	5	Africa/Accra
Apam	Central	05	N	20.147	5.28483N	0.73711W	12	5	Africa/Accra
Anloga	Volta	05	N	29.748	5.79473N	0.89728E	6	5	Africa/Accra
Akwatia	Eastern	05	N	23.766	6.04024N	0.80876W	138	5	Africa/Accra
Agogo	Ashanti	05	N	31.554	6.80004N	1.08193W	418	5	Africa/Accra
Aflao	Volta	05	N	66.546	6.11982N	1.19012E	9	6	Africa/Accra
Atsiaman	Greater Accra	05	N	202.932	5.69775N	0.32824W	45	7	Africa/Accra
Accra	Greater Accra	05	C	1963.264	5.55602N	0.1969W	33	9	Africa/Accra
Aburi	Eastern	05	N	18.399	5.84802N	0.17449W	447	5	Africa/Accra
Gibraltar		19	C	26.544	36.14474N	5.35257W	11	5	Europe/Gibraltar
Nuuk	Sermersooq	09	C	14.798	64.18347N	51.72157W	1	5	America/Nuuk
Sukuta	Western	05	N	15.131	13.41033N	16.70815W	27	5	Africa/Banjul
Serekunda	Banjul	05	N	340	13.43833N	16.67806W	15	7	Africa/Banjul
Lamin	North Bank	05	N	24.797	13.35222N	16.43389W	15	5	Africa/Banjul
Farafenni	North Bank	05	N	29.867	13.56667N	15.6W	15	5	Africa/Banjul
Brikama	Western	05	R	77.7	13.27136N	16.64944W	24	6	Africa/Banjul
Banjul	Banjul	05	C	34.589	13.45274N	16.57803W	5	5	Africa/Banjul
Bakau	Banjul	05	N	43.098	13.47806N	16.68194W	22	5	Africa/Banjul
Tougue	Labe	05	N	25.531	11.44503N	11.66422W	805	5	Africa/Conakry
Telimele	Kindia	05	N	30.311	10.9N	13.03333W	610	5	Africa/Conakry
Siguiri	Kankan	05	N	43.601	11.42282N	9.16852W	368	5	Africa/Conakry
Pita	Mamou	05	N	20.052	11.05915N	12.39498W	973	5	Africa/Conakry
Nzerekore	Nzerekore	05	R	132.728	7.75624N	8.8179W	482	7	Africa/Conakry
Mamou	Mamou	05	R	41.619	10.37546N	12.09148W	720	5	Africa/Conakry
Macenta	Nzerekore	05	N	43.102	8.54351N	9.47099W	546	5	Africa/Conakry
Labe	Labe	05	N	58.649	11.31823N	12.28332W	1026	6	Africa/Conakry
Kissidougou	Faranah	05	N	47.099	9.1848N	10.09987W	530	5	Africa/Conakry
Kintinian	Kankan	05	N	27.969	11.6N	9.38333W	416	5	Africa/Conakry
Kindia	Kindia	05	R	117.062	10.05692N	12.86576W	415	7	Africa/Conakry
Kankan	Kankan	05	R	114.009	10.38542N	9.30568W	381	7	Africa/Conakry
Gueckedou	Nzerekore	05	N	79.14	8.56744N	10.1336W	430	6	Africa/Conakry
Fria	Boke	05	N	44.369	10.36676N	13.58253W	210	5	Africa/Conakry
Coyah	Kindia	05	N	77.103	9.70643N	13.38465W	13	6	Africa/Conakry
Conakry	Conakry	05	C	1767.2	9.53795N	13.67729W	13	9	Africa/Conakry
Camayenne	Conakry	05	N	1871.242	9.535N	13.68778W	6	9	Africa/Conakry
Boke	Boke	05	R	15.46	10.93217N	14.29055W	49	5	Africa/Conakry
Sainte-Rose	Guadeloupe	06	N	20.192	16.33264N	61.6969W	22	5	America/Guadeloupe
Sainte-Anne	Guadeloupe	06	N	22.859	16.22564N	61.38098W	3	5	America/Guadeloupe
Pointe-a-Pitre	Guadeloupe	06	N	15.181	16.24125N	61.53614W	15	5	America/Guadeloupe
Petit-Bourg	Guadeloupe	06	N	24.994	16.19163N	61.5914W	7	5	America/Guadeloupe
Les Abymes	Guadeloupe	06	N	53.514	16.273N	61.50507W	20	6	America/Guadeloupe
Le Moule	Guadeloupe	06	N	22.692	16.33164N	61.34656W	8	5	America/Guadeloupe
Le Gosier	Guadeloupe	06	N	28.698	16.20618N	61.49306W	24	5	America/Guadeloupe
Capesterre-Belle-Eau	Guadeloupe	06	N	19.821	16.04495N	61.56425W	17	5	America/Guadeloupe
Basse-Terre	Guadeloupe	06	C	11.472	15.99714N	61.73214W	11	5	America/Guadeloupe
Baie-Mahault	Guadeloupe	06	N	30.837	16.26738N	61.58543W	18	5	America/Guadeloupe
Ebebiyin	Kie-Ntem	03	R	24.831	2.15218N	11.33013E	392	5	Africa/Malabo
Malabo	Bioko Norte	03	C	155.963	3.75578N	8.78166E	34	7	Africa/Malabo
Bata	Litoral	03	R	173.046	1.86391N	9.76582E	13	7	Africa/Malabo
Voula	Attica	19	N	28.364	37.84221N	23.77651E	54	5	Europe/Athens
Volos	Thessaly	19	N	86.048	39.36923N	22.94769E	52	6	Europe/Athens
Vyronas	Attica	19	N	61.308	37.96105N	23.753E	143	6	Europe/Athens
Vari	Attica	19	N	15.855	37.8332N	23.80311E	30	5	Europe/Athens
Tripoli	Peloponnese	19	R	26.561	37.50889N	22.37944E	660	5	Europe/Athens
Trikala	Thessaly	19	N	61.653	39.55493N	21.76837E	114	6	Europe/Athens
Thivai	Central Greece	19	N	36.477	38.325N	23.31889E	170	5	Europe/Athens
Sparta	Peloponnese	19	N	16.239	37.07446N	22.43009E	206	5	Europe/Athens
Salamina	Attica	19	N	25.37	37.96427N	23.49649E	5	5	Europe/Athens
Rethymno	Crete	19	N	32.468	35.36555N	24.48232E	14	5	Europe/Athens
Preveza	Epirus	19	N	17.283	38.95617N	20.7505E	9	5	Europe/Athens
Pyrgos	West Greece	19	N	22.399	37.67513N	21.44102E	25	5	Europe/Athens
Piraeus	Attica	19	N	163.688	37.94203N	23.64619E	29	7	Europe/Athens
Petroupolis	Attica	19	N	58.979	38.04187N	23.68494E	144	6	Europe/Athens
Peristeri	Attica	19	N	139.981	38.01539N	23.69187E	66	7	Europe/Athens
Perama	Attica	19	N	25.389	37.96775N	23.5721E	71	5	Europe/Athens
Patra	West Greece	19	R	168.034	38.24444N	21.73444E	20	7	Europe/Athens
Palaio Faliro	Attica	19	N	64.021	37.92812N	23.70105E	18	6	Europe/Athens
Nikaia	Attica	19	N	89.38	37.96667N	23.65E	30	6	Europe/Athens
Nea Smyrni	Attica	19	N	73.076	37.94504N	23.71416E	57	6	Europe/Athens
Nea Makri	Attica	19	N	15.554	38.08733N	23.97642E	15	5	Europe/Athens
Ilion	Attica	19	N	84.793	38.03333N	23.7E	90	6	Europe/Athens
Nea Ionia	Attica	19	N	67.134	38.0357N	23.75733E	152	6	Europe/Athens
Nea Filadelfeia	Attica	19	N	25.734	38.03491N	23.73811E	104	5	Europe/Athens
Nea Erythraia	Attica	19	N	17.379	38.0927N	23.82223E	321	5	Europe/Athens
Moskhaton	Attica	19	N	25.441	37.94789N	23.6788E	6	5	Europe/Athens
Mytilene	North Aegean	19	R	28.322	39.10772N	26.55529E	14	5	Europe/Athens
Melissia	Attica	19	N	22.741	38.05N	23.83333E	273	5	Europe/Athens
Megara	Attica	19	N	23.456	37.99471N	23.34324E	35	5	Europe/Athens
Artemida	Attica	19	N	21.488	37.96727N	23.99684E	37	5	Europe/Athens
Livadeia	Central Greece	19	N	21.492	38.43616N	22.87665E	174	5	Europe/Athens
Larisa	Thessaly	19	R	146.926	39.63689N	22.41761E	84	7	Europe/Athens
Lamia	Central Greece	19	R	52.006	38.9N	22.43333E	88	6	Europe/Athens
